,AG_05414_AS.cel,AG_11745_AS.cel,AG_13927_AS.cel,KB_5047_2070_2_AS.CEL,KB_5275_2_AS.CEL,KB_5828_AS.cel,KB_6268_2_AS.cel,KB_8025_AS.cel,KB_8840_AS.cel
31320_at,10.8256580445529,10.8437843057502,10.8245417383701,10.8910217987347,10.8072949454615,10.8233163846536,10.8267901677866,10.8186596691074,10.8551806959778
31321_at,8.96801451050168,8.62746817213367,8.86315717323674,8.82188760247755,8.8476352924234,8.85264565311182,8.88862380415503,8.81978804779896,8.89391446131389
31322_at,8.99106614122117,8.46682297596587,8.56677609427865,8.71731842475796,8.66421418375127,8.75389524255839,8.67689643985274,8.63300326732003,8.70797640339099
31323_r_at,10.0261858679811,9.81180882531434,9.90811044929903,10.0202434965871,10.1303146576190,9.98108999919844,9.86486653515566,9.9088694519792,10.1329963625161
31324_at,9.12994917961999,9.18389647178626,9.17877825733455,9.1457986673644,9.25797589744395,9.21786816240014,9.12493455774318,9.11109947060472,9.13598264765549
31325_at,9.48632960569178,9.23756297822103,9.15686676892905,9.32305364364816,9.50105488467235,9.36763979018417,9.32275395501032,9.19221755358726,9.57240159532866
31326_at,9.86071887148094,10.0320034877958,9.9969086590018,10.0092857047161,9.98773642952658,10.0791213381855,9.95675385104432,9.950390473394,9.98811153305737
31327_at,8.38752114643248,8.4417433113757,8.42427630936524,8.49884483836024,8.50004479219881,8.41228133969074,8.54384652272244,8.44645032816933,8.48918203288815
31328_at,9.49038355424455,9.3982208689793,9.43003348693026,9.42291537172754,9.56398161199308,9.50552452651044,9.4597075040038,9.36536633987425,9.5145941522158
31329_at,8.56206293060624,8.48605495055553,8.59341539291737,8.60195231568571,8.52167340157333,8.5197108502057,8.46300424328159,8.67956605182408,8.53131740469304
31330_at,14.3645002275621,14.1380459241664,14.5760824918157,13.9430117869146,14.1233450585943,13.6222104277078,14.2638755244371,14.601442874391,14.1325428714758
31331_at,8.582161928921,8.50168424922859,8.60966364471983,8.51277784707867,8.52644733461558,8.47690262986118,8.54116283265608,8.54412676248879,8.50643344145088
31332_at,8.49276336008762,8.31805738952933,8.26007895272395,8.31805738952933,8.18027033414975,8.43491816778102,8.36573880532642,8.3232050024274,8.38020381858677
31333_at,8.56995640441262,8.46232625936021,8.57952288053839,8.53939913938209,8.70582930749503,8.61863505055892,8.6018721079037,8.62012498219136,8.71525159796889
31334_at,8.5285928384529,8.58517602303855,8.58517602303855,8.57728552317328,8.57594039629416,8.59125858935807,8.51705837376656,8.62976156694028,8.6507594054426
31335_at,9.02944617941513,8.89899141540321,8.91975704321319,8.90835758731773,8.92263072591235,9.06905154343002,8.95062990329777,8.8166913852984,8.92454941539051
31336_at,8.45472212093132,8.48790451421067,8.30284570203928,8.4993178255345,8.57344098775055,8.46409038287963,8.35410721788663,8.44711650831898,8.46568804316936
31337_at,9.7128658932745,9.79702891369186,9.84996520584088,9.81409388564294,9.87201524037365,9.73678989367464,9.74142252825357,9.9202362046336,9.86433132807127
31338_at,8.56064313990002,8.49108798075982,8.37981666960986,8.35282208582013,8.35235980244049,8.44925023573933,8.38329204655337,8.45273867674233,8.54722796264622
31339_at,9.5567789738201,9.4054369032733,9.3995086317016,9.27665187387318,9.57995367680318,9.35049849616011,9.3995086317016,9.3463290759639,9.44135430860803
31340_at,8.59319485418949,8.51163443294758,8.37281588639732,8.40744830894616,8.27774516163015,8.30081153537863,8.34115255814725,8.40861424592168,8.43481870525518
31341_at,10.0938835377068,10.0028992985034,10.1563968621604,10.1739787883394,10.1649504674074,10.1264574823539,10.0764708044572,10.131956867555,10.1444036548724
31342_at,9.82977629924642,9.702000130819,9.59521259871008,9.6192147424579,9.77926637047564,9.73435348221842,9.56459769178956,9.68134912519903,9.55279530803681
31343_at,8.37133388453593,8.3056630142377,8.38470002280047,8.37371710559757,8.33501917961722,8.40206537485084,8.32424427011979,8.67795665134458,8.44524068336434
31344_at,9.45493859668317,9.289537774547,9.34557912729057,9.38992916167541,9.44370305322185,9.32612528290835,9.31172455844349,9.2825062598499,9.4042009418274
31345_at,8.39326215493546,8.51810090439845,8.54846405664881,8.51438370728066,8.50610972867646,8.47714197547136,8.39894239418606,8.5483484596103,8.49507775720419
31346_at,10.2119454563917,9.98196723342177,10.0628349136965,10.1496116862404,10.1392772748814,10.0738824654079,9.99452700073298,10.0586530882222,10.1634111681850
31347_at,8.97980158936186,9.18769974538488,9.15552742867298,9.0974217889669,9.1675319417825,9.2030968092278,9.06577897699316,9.12357800153737,9.19663008458059
31348_at,8.75365385500134,8.65078003941766,8.80311871852821,8.75686449771005,8.71629791826238,8.76709106551979,8.62820765513774,8.71081855583028,8.83194977933659
31349_at,8.81285346511444,8.67099098616908,8.77431672175174,8.90076437769179,8.97213387554017,8.87636732911911,8.6837874833962,8.94016483611776,8.71656346142769
31350_at,9.48026407840268,9.48124041112012,9.42812525051173,9.51743494083828,9.57512196997382,9.5779632599721,9.48124041112012,9.33423490258457,9.46099784630453
31351_at,8.35380745116753,8.57044065942576,8.62343555770315,8.66414681869969,8.49656293040482,8.57894042640462,8.56963172715591,8.75428356712462,8.55220514696027
31352_at,8.51878085899314,8.50325448492128,8.67041783681575,8.5052078380324,8.53890416102607,8.59735473965398,8.5050793835218,8.57080758202834,8.48410788254917
31353_f_at,9.62448861907246,9.6672316233363,9.59803284586442,9.6300519718239,9.554700874083,9.6752667222158,9.66461198309957,9.57847457531938,9.5743899929396
31354_r_at,9.55638109780938,9.38543863269639,9.51494234800881,9.46208033645107,9.5794798854509,9.50175999036137,9.37477414897182,9.47962884366264,9.69413000622098
31355_at,9.1415998822401,9.16070693633946,9.15599261998552,9.1913344630088,9.1019460082277,9.11156014408145,9.24295903470473,9.18039210392864,9.1645470957049
31356_at,8.79004005149119,8.79623141005336,8.84261037692444,8.83152092727114,8.8885282536884,9.05674433162881,8.814791005165,8.82686562834995,8.82203979781134
31357_at,8.91337717159055,8.7505150239153,8.93908743350928,8.86897017961536,8.89124439432327,9.00166252358204,8.86355900315372,8.95289293051371,8.86348030033349
31358_at,8.58969716448487,8.60089250968652,8.58969716448487,8.63806376889558,8.57321601341178,8.52249233468302,8.56659107309427,8.44842291955126,8.77114150148978
31359_at,8.58909797313845,8.36588594688673,8.37899252983921,8.32441188061646,8.29954732254473,8.24577040330202,8.34653963925877,8.36715643945467,8.34580736263968
31360_at,8.66260157183063,8.66739357443165,8.62702679624478,8.68998138468686,8.84651405846967,8.61942342121074,8.6291866222051,8.62665448410503,8.7470946898974
31361_at,8.76097036252244,8.69982350626788,8.74287784913455,8.75167331950567,8.80646411596701,8.85667857467577,8.68835076075682,8.70763887993598,8.76546671279911
31362_at,8.9956125588592,8.95197814751662,8.94138765543344,9.05189732399834,8.96443866440416,9.10039135314432,9.04519551591051,8.86404070980028,8.99708078100777
31363_at,8.93613835372135,9.00258787076643,9.04034113052803,9.09059106438512,9.04995708847806,9.01493992151414,8.94252280221696,9.05159994886357,9.11391292000789
31364_i_at,9.92253891922187,9.41742661238627,9.65110958953842,9.59421275757775,9.90229172560581,9.54285644526826,9.46638999561385,9.559080345215,9.68051429579178
31365_f_at,8.63917377614387,8.58771290486711,8.64565526717183,8.63536745285224,8.6805560755236,8.4956901865211,8.53974864366502,8.6231626310143,8.8357594384741
31366_at,9.02223677996307,9.00646459166251,9.01185541963196,8.92488753349896,9.05236099398381,8.87721936074927,8.96641682437158,9.01217472986114,9.04578477517299
31367_at,8.93607603599318,9.11647772490407,9.1672535347548,9.33149062732094,9.14845268942768,9.03174970563701,9.07899048205327,9.19846211469042,9.03122818820418
31368_at,8.78394684023103,8.92163294655618,8.8930201903617,8.9592654304902,8.9519864821961,9.00865404430935,8.94379811291654,8.8191599712637,8.93439435055936
31369_at,8.33830146211745,8.45708807679494,8.55039494531854,8.61942781001697,8.75074832356525,8.5356930802765,8.6229481360231,8.53830888218767,8.63597638632628
31370_at,8.72958773183382,8.7053334102389,8.70340422441853,8.74484501864268,8.8799606108848,8.75427485169891,8.64121917844967,8.69080349929288,8.811568392026
31371_at,8.52825214287096,8.41365426693407,8.46331231880035,8.58733366189266,8.45369970293131,8.54829899264552,8.39612409132237,8.59718338213892,8.4864128943676
31372_at,10.1746405083207,10.3840648747523,10.2748912390310,10.3803222634577,10.3962761675611,10.2924690900345,10.3507757395609,10.2118139790106,10.4431541945496
31373_at,8.70780294599285,8.71022142159942,8.70703805900025,8.77984433959356,8.72360167605064,8.70548380323214,8.63110267642714,8.62592944348406,8.60816447627964
31374_at,9.1745322128053,9.15329445734886,9.1276526296435,9.24729930395284,9.2192678405949,9.29168869017634,9.10797381047259,9.1745322128053,9.14412316842757
31375_at,9.04533655385899,9.04791839693481,9.13033857401677,9.13999771678257,9.08419682302258,9.21474217020471,9.12725767288586,8.84777296245083,9.06491806191203
31376_at,8.6834120279593,8.62085711229624,8.71329900965988,8.77216869502838,8.80158555811597,8.74172024246787,8.60448908929456,8.79124735173867,8.77384939912192
31377_r_at,8.78680281040624,8.61303470029974,8.69636073269149,8.64082494654301,8.53391852889086,8.6114838390834,8.62844343874579,8.54207263661391,8.58593867271987
31378_at,9.48497773828917,9.57496989335007,9.52729232671036,9.73954937389518,9.59846936527413,9.57347534343389,9.60641275412763,9.6058917278973,9.66143583895397
31379_at,8.69625514596195,8.69247306292354,8.53840443570185,8.69630962867307,8.65160596690079,8.73556128554664,8.6487766479596,8.5627428022161,8.69034116225535
31380_at,9.30553642275204,9.28940644153248,9.32941756555916,9.32887800175608,9.31027089161275,9.27661593789425,9.3018459382825,9.27748576670965,9.32077351436397
31381_at,9.45153870537144,9.41078865229775,9.49915969789553,9.45153870537144,9.4644142675386,9.32565128317523,9.45153870537144,9.40673079850946,9.5201805300033
31382_f_at,8.46854750761506,8.47171452332195,8.45695425610015,8.46854750761506,8.46854750761506,8.51281646698569,8.44258892064828,8.46854750761506,8.46854750761506
31383_at,8.4251612239052,8.48174526509202,8.52029173508305,8.5318374374087,8.5156360347525,8.5368111416733,8.48174526509202,8.41519736178138,8.46976051699658
31384_at,9.67365436295683,9.50561955087748,9.60989033190077,9.50561955087748,9.37249891163389,9.38661118461725,9.53563718171673,9.51904831935757,9.4992607536957
31385_at,14.8521108183597,14.5988996862721,14.8013069012126,14.2589107595538,14.0771821562369,13.8754503218550,14.4397067873143,14.7349796812432,14.2417792017786
31386_at,9.96492458770515,9.9332641183779,9.74447315317495,9.92623117768318,9.81968611323064,9.782754286762,9.99358895439865,9.78115841745424,9.9585965546268
31387_at,10.0000854469246,10.0572360696363,10.1208048705979,10.0492164335641,10.1274936918346,10.0210632664123,10.0546173193049,10.0728554221347,10.0921849390044
31388_at,8.48816527689594,8.33076746688047,8.33717113065233,8.42670547606892,8.3365181129549,8.48119548612355,8.34367911947665,8.30627115598363,8.39229334626388
31389_at,8.83662088912141,8.8446657963848,8.85797759753689,8.87378255916983,8.93503757792588,8.71953871658578,8.96001265517986,8.83510355132351,8.85797759753689
31390_at,8.45187396274608,8.50922789566806,8.5233985558869,8.54451933332113,8.602454359539,8.68970822677079,8.51532500143975,8.40097165635008,8.39195822104514
31391_at,10.7470096404792,10.6706502885394,10.7666610347226,10.7282386295830,10.7508412113539,10.7215508662009,10.5888100075709,10.6218817358692,10.7239046908917
31392_r_at,8.76539001535241,8.56024793641174,8.56548411295963,8.62204340501156,8.72499549481635,8.5314457726561,8.59473246901044,8.50950243387697,8.59473246901044
31393_r_at,12.0504474953870,12.6293156113314,12.5116616089778,12.8579295424589,12.6580542920883,12.4709904570443,12.5820848452297,12.5940956380563,12.505627124236
31394_at,8.78527333062682,8.51265584445562,8.52211432009889,8.69362897134436,8.65769389662407,8.57299962845435,8.47648605653864,8.58587693286846,8.48466733440464
31395_i_at,8.66669180679284,8.50776791515025,8.53977049671856,8.71884697278593,8.75266959277643,8.68391466852252,8.58379242561155,8.66607269887245,8.66607269887245
31396_r_at,12.2404034368232,12.2667711672099,12.2347781060430,12.2332335125844,12.2345051859051,12.1916046468791,12.2339941263402,12.2332580477231,12.1056736377829
31397_at,8.31996477760085,8.3903982315015,8.3903982315015,8.50884684028616,8.36265843506505,8.48063412455614,8.40710571857716,8.38410178121694,8.35594737818494
31398_at,8.95619665122901,8.90851637304577,8.93289241739476,8.96422523495931,9.06360375980803,8.91298095791804,8.85121331780854,8.96178075043071,9.01455783500906
31399_at,8.89400076677487,8.97061614234961,9.0023221543907,8.93533999317496,8.8112468611754,8.87185722584524,8.92787004362058,8.92061419582278,9.1388555378465
314_at,9.45844131189717,9.43896286183421,9.60935099626731,9.63438588515355,9.50742167109923,9.62823452550395,9.5187343653729,9.54282728970943,9.67919923647935
31400_at,8.32965295037364,8.45652010616672,8.5018175693944,8.57508950763712,8.46137992296614,8.50160974690148,8.49131401218684,8.53639486125467,8.49131401218684
31401_r_at,8.27009106849767,8.29691132668622,8.18731905243358,8.29565191591926,8.42971815521699,8.22479637483264,8.28703965233833,8.36177555203322,8.32212546923825
31402_at,8.9829060780107,8.9435984605304,8.98745872971997,8.96194664016297,8.95498312615279,8.92856106794745,8.95806434626204,8.70978357027569,8.95806434626204
31403_at,8.6710540254973,8.65529725099918,8.66621308378604,8.71068813103523,8.67280793072765,8.64535665233707,8.68919351304253,8.54693615424173,8.67282466648329
31404_at,9.65852147092107,9.65594007875708,9.66747422632212,9.78907650621408,9.76699635737354,9.66692642864195,9.62209021280405,9.69238507478785,9.6250963437025
31405_at,9.35303509523293,9.39674005182097,9.37206818116168,9.32352904150623,9.43357946786974,9.4101398821551,9.36794915034768,9.36277617041296,9.42376962070946
31406_at,10.5688030386816,10.7310695603070,10.6335449404351,10.6335449404351,10.5855959019467,10.4572032110843,10.6386300646738,10.5888069777940,10.6847673856907
31407_at,8.43866879667821,8.3634948801063,8.36611309493762,8.34282891195498,8.34493164675866,8.37680064834337,8.31789919647983,8.4826279758698,8.38153391114607
31408_at,8.9349115135396,8.69814612598309,8.89844182520956,9.04571346704703,8.97276055229761,8.93197235554482,8.8786678136068,8.59966295674542,8.80827349100066
31409_at,8.4891097371638,8.40247793296672,8.35736131265418,8.40247793296672,8.38569471476189,8.50294663295788,8.40247793296672,8.3378238332098,8.44096452147908
31410_at,9.9499395336055,9.73796676202387,9.73752855114372,9.78376279912628,9.62127018987608,9.67176232006494,9.79126589085037,9.81702355341926,9.8510423504906
31411_at,8.46216266534709,8.50758443731282,8.53880181290088,8.56681371349646,8.5996281154222,8.5301401567137,8.52501937641117,8.52397035801258,8.31726100422494
31412_at,8.97554698656783,8.96042156825403,8.9043159393959,9.0745258195414,8.99279580836723,8.99383357443708,8.9986878190748,8.90783746020505,9.12999591821198
31413_at,9.03375282956624,9.00825913356306,8.91540993319629,9.10708177559739,9.04571084969193,9.0664344533834,8.97138102472483,8.83652861292578,8.89252463575737
31414_at,9.6627655985226,9.63892505645554,9.66399056823834,9.67311988390018,9.76505585365524,9.6628441954945,9.74820261658435,9.51228984874277,9.66845102260866
31415_at,8.4801337472584,8.56979319191836,8.42953280171153,8.6877926445425,8.53211076610584,8.67845645399378,8.53808050143049,8.53817570267121,8.37235698101392
31416_at,8.62013780454394,8.63596601750037,8.71526638036737,8.71093965753994,8.7196038750739,8.80426933298232,8.46389089149624,8.33459638740837,8.58959300299939
31417_at,9.36603081763673,9.36345884915156,9.39927103292718,9.38459682307684,9.32881894428243,9.41272105983974,9.21705767908863,9.34227570904783,9.36603081763673
31418_at,8.63616002230399,8.68170039975587,8.73533728159546,8.71685524702172,8.69790654357009,8.77390601928603,8.67839559213327,8.72985957090295,8.6659688335852
31419_r_at,12.8066343479358,12.9195942032705,12.9245859679453,13.0333666232678,13.0706293193540,12.7853536355339,12.8327111735718,12.9262627472372,12.9156026207407
31420_at,8.90574362099059,8.87365568790259,8.902152635651,8.7986732528638,8.73148306472737,8.8275319598229,8.64849311105187,8.83508822292357,8.76418826999896
31421_at,8.59510913911294,8.6117616344466,8.67350744025143,8.53744501988085,8.57735043869709,8.78793584198693,8.61429105422033,8.61429105422033,8.60318629822645
31422_at,8.49733564760111,8.68501059843793,8.65036488967298,8.77405471146009,8.64288609792495,8.60198361676196,8.75969360445323,8.58617070887987,8.59500074431292
31423_at,9.23596443257045,9.17633072891657,9.26989993645284,9.5772841113865,9.41349934645917,9.33858329439387,9.35127853964402,9.37098856243749,9.33858329439387
31424_at,9.85464081163487,9.76462908263732,9.87284823670952,9.84153379458238,9.91570280714412,9.86170482895334,9.83608520826556,9.83889943951628,9.78273892645718
31425_g_at,9.46862916676903,9.11185607961126,9.26571156422016,9.27555762641395,9.26571156422016,9.26193392023988,9.14464439229522,9.25802261121781,9.35570814336862
31426_at,10.0104076476941,10.0300317246189,10.0885167756866,10.0548883717412,10.1520826265840,10.0548883717412,9.99062931396997,10.1221404490509,10.1294927134114
31427_at,8.57295164188843,8.65704896442485,8.46116782651538,8.6454123857099,8.91573581479955,8.77276568503279,8.62107492413319,8.39930009392403,8.60693724390084
31428_at,8.97626164930784,8.91508147680777,9.03644646916754,9.05214125137104,8.99901975285598,8.98282566067796,8.98078349059599,8.97495552422396,8.93691131263278
31429_at,8.54558225992643,8.51352313293748,8.55198292927648,8.4644418865364,8.5355001594169,8.52010191659557,8.52478562483726,8.45805667792669,8.6393419243561
31430_at,8.67165099761746,8.56595389200939,8.58463575485995,8.69204010284919,8.58803014333082,8.5942343383144,8.78072297983512,8.75059093388799,8.4933708659323
31431_at,10.6915709036415,11.1372107156859,10.9767185571927,10.5450036149693,10.8374562958412,10.5235910859920,10.9032294177175,11.0766707331558,10.8825673809122
31432_g_at,11.2049782299409,11.6878639847989,11.518850390611,11.2111899533635,11.2315284852290,11.1014824103795,11.4849825919051,11.3192915764015,11.3422430031718
31433_at,9.0906709141152,9.20130658218057,9.21500233345141,9.20665737260088,9.19797297536878,9.24864193697483,9.19107820728972,9.19052526413152,9.0007964579072
31434_at,9.19061542194778,9.1209830313637,9.07675619578274,9.18248068665635,9.21599682581311,9.27468973886449,9.19025227370839,9.0621473151548,9.25173992378153
31435_at,8.43242818249177,8.49509624582434,8.4056424826527,8.53430131035659,8.50128892719187,8.49748734212785,8.44882726161104,8.65676270522828,8.38633731569439
31436_s_at,9.15603752426967,9.15755856031006,9.10963090881811,9.1680033076997,9.19458869385364,9.21038399378174,9.09799823264255,8.91019451738778,9.17593154748876
31437_r_at,9.0974886129807,8.836894851115,8.89179202295756,9.28296330903776,9.29963183578382,9.08091217165604,8.95536691543078,9.11556997788832,9.14058375252598
31438_s_at,8.75456265390194,8.86339202192348,8.67408763307972,8.7504292310415,8.98587986991726,8.83974023391994,8.74247375781008,8.70378658028022,8.63257547661217
31439_f_at,10.1704493270983,10.1822482886813,10.1813264270125,10.2140705901594,10.1633769118401,10.1935789153430,10.1963084188590,10.1353955193543,10.2783910908577
31440_at,10.2489562847148,10.2744370075468,10.2711526254846,10.3975885051693,10.3128227741961,10.2370753312146,10.155701423769,10.2711526254846,10.238339705794
31441_at,9.29523168269882,9.33945691708786,9.34568129051145,9.36160677361066,9.25311003734257,9.30456474326384,9.3241363665456,9.25359670431627,9.3249603411909
31442_at,8.74171662840268,8.75278998613069,8.81737086571288,8.95089437046834,8.95149541847827,8.8528305179484,8.74938022509262,9.00620591126983,8.90552181451818
31443_at,9.01591144019809,9.09968660489074,9.09968660489074,9.08911873856202,9.09968660489074,9.12536767822378,9.09942217000597,8.96516476228405,9.13064346933074
31444_s_at,15.4878303531931,15.0230582500884,15.4364635434992,14.8700531665685,14.6741721574128,14.7314529418803,15.083672070751,15.8639310244003,14.9963714312479
31445_at,8.72550419898202,8.75438773060172,8.72268804289631,8.85917103482439,8.8703784262911,8.82000371209815,8.67785395608847,8.94475226112716,8.7815177116808
31446_s_at,9.32326705954626,9.2517304046689,9.2723363100746,9.2596356991561,9.22743908026516,9.35527174383774,9.27300051166456,9.24809928615492,9.2342698666123
31447_at,8.42638786959309,8.39407293858117,8.47022181903606,8.51797201978382,8.52074713094158,8.64024865304589,8.4834182453228,8.4127015648461,8.5294188072307
31448_s_at,8.6991729108535,8.55533056427343,8.58773946862395,8.61986890347196,8.6012546654759,8.59274796847968,8.58252031135419,8.59405472364584,8.59745119052633
31449_at,8.80964537392641,8.77453466859767,8.79700586166869,8.70953690365542,8.63912974233764,8.848161173712,8.75209304938723,8.86350056325609,8.92063746255853
31450_s_at,8.53381192295269,8.46088742426634,8.51998441791135,8.6110797213338,8.51998441791135,8.57596750356073,8.51941148453056,8.52077253372139,8.5075429999815
31451_at,10.3020268353757,10.6182125521279,10.4180376073247,10.5803360421896,10.4212894571441,10.3774611537084,10.3605346140698,10.3364546455216,10.4137341835492
31452_at,8.71473147435966,8.69126125203726,8.69658131385103,8.66981372426685,8.69658131385103,8.73897594933117,8.7239240911924,8.67507115216677,8.70514013192308
31453_s_at,8.68840789266421,8.41186707879324,8.7353002474361,8.7187452708577,8.7118588708515,8.71109671817031,8.62040336839173,8.67990335246616,8.67603774725928
31454_f_at,8.69376930520251,8.72289932865708,8.60448542303717,8.79308295549858,8.59924959209524,8.72102418165872,8.72102418165872,8.81177619988217,8.72946894332961
31455_r_at,8.46757858795184,8.40777498477525,8.39203295369597,8.43540858812352,8.45935827525333,8.39190491817639,8.40080548278182,8.43162862687794,8.35601746043573
31456_at,9.13567192436752,9.03991260592313,9.09224545438866,8.96549477851715,9.0755242891501,8.9449366060976,9.07864101335923,9.14127206969501,9.25563656429099
31457_at,9.94476720923243,9.89985136743207,9.78654533957323,10.0970783705124,9.88898192434639,9.89985136743207,9.89379639622649,9.98288731482886,9.89638800752797
31458_at,9.51118561810482,9.464605680057,9.58943015207619,9.53803828564467,9.51191516870444,9.52869876217337,9.55357944345122,9.29397084806813,9.42353438356844
31459_i_at,8.48276141938294,8.32372506877387,8.30675718508304,8.54162879700194,8.6407580951742,8.59420862382517,8.48197085242018,8.33949839242246,8.48482574850877
31460_f_at,8.74195701749826,8.75850031591745,8.9224344088498,8.7074272808124,8.79318738632525,8.91179194484077,8.75238677869729,8.95610382123632,8.75512764777711
31461_at,8.6447940343406,8.53106311751715,8.4528005971293,8.58797498402571,8.5246797302062,8.45916252354528,8.43960881410324,8.52311198062629,8.5333520226996
31462_f_at,8.83283773225893,8.60895240079477,8.7196844958396,8.75928015640307,8.70265165988334,8.65608503565703,8.63084536704634,8.7280130911469,8.83060145394378
31463_s_at,13.152084282929,12.7605650723755,13.0530229657781,12.1497869716186,12.7076248526815,12.8262595346264,12.4321861142987,13.0923635445215,12.5781202264985
31464_at,8.5647716180852,8.39132270745862,8.47964630668324,8.56384513239763,8.56466825197547,8.80000289535369,8.47227928248875,8.50150802949614,8.50559244626568
31465_g_at,8.82520863437583,8.62210029788293,8.76205126664448,8.80749857966278,8.81655229586873,8.69980987482368,8.76550918620616,8.7618595072171,8.7618595072171
31466_at,8.5012964728312,8.62881260319125,8.64533338726481,8.6893948582117,8.65161610498549,8.72197229480247,8.5960015687133,8.57821701372725,8.70810256651917
31467_at,8.76348718896911,8.69744114456549,8.58295158593856,8.65961939889556,8.72654825387842,8.74825508412927,8.60509107743675,8.75192960632664,8.70096464440968
31468_f_at,9.38263165160777,9.38041004023767,9.48147401013213,9.3578892107375,9.38041004023767,9.35117419688633,9.2963668772943,9.38068447023119,9.37015747874727
31469_s_at,8.79146552026225,9.01440097842107,8.8594101594354,9.01309701822683,8.97970605251617,8.89043297836592,8.91143004501663,8.92016171706665,8.91173075568526
31470_at,8.58880545634232,8.44370822035527,8.61994663729334,8.66665911614484,8.54246790156491,8.58104605564907,8.58076400661107,8.62551083714196,8.60405164671685
31471_at,8.85900367712802,8.78932003854174,8.6474002041645,8.85791405585888,8.84403556299036,8.77670852617395,8.79772033286768,8.84547131903558,8.6407719714202
31472_s_at,10.7187342744848,10.5629547800359,10.7931794901009,10.0878164935904,10.7140620073249,10.5916339157133,10.5604654156345,10.5131593889030,10.0337460565360
31473_s_at,8.4337395026215,8.40596390161343,8.42582960503984,8.3964230929373,8.5742163574675,8.47732811742937,8.34295155652107,8.50549729844523,8.39444529005084
31474_r_at,8.99764274083684,8.77858696357806,8.91658032594816,8.9507051178174,8.83397521386618,8.71619531901807,8.90241923996762,8.95551948888953,8.84495740767217
31475_at,9.36050200641487,9.4187831163187,9.31170587794793,9.35382445298134,9.3367252752527,9.2846435501846,9.36658009502015,9.31368601529589,9.38480481246796
31476_g_at,8.65218099668281,8.60381023741431,8.70228735252218,8.60690147741569,8.80652070130972,8.62191778931318,8.63425059114617,8.74219742638302,8.6429183156036
31477_at,8.59365456121183,8.62953971903582,8.70350186648429,8.76162530657057,8.70938382550484,8.84671963501979,8.63923800628476,8.8150354383155,8.70178880332534
31478_at,9.2268627004547,9.42767693825386,9.4868592570058,9.47997324441353,9.56194576602593,9.53220567876795,9.63316346840748,9.60092946835817,9.64038743665234
31479_f_at,8.60668666650028,8.52876600970958,8.58265446138047,8.55955941066438,8.52253688597686,8.76981504306737,8.55955941066438,8.6109117712528,8.56746887531232
31480_f_at,8.46232176780527,8.5480897116895,8.49661721020482,8.5279441562597,8.6614544489864,8.56727904105446,8.53378847213956,8.47461343302706,8.4867950445452
31481_s_at,13.5314154733008,12.6331735770727,12.3024955458188,12.8740078401447,12.4697986408455,12.1366504046813,12.2863159558607,12.5582160294356,12.5392527756808
31482_at,10.1389909902130,9.92868086809217,10.0099759930074,10.1055118553389,10.1736201545948,10.0616535839739,10.0238139304668,9.86261823001966,10.1729393170214
31483_g_at,9.11940831888994,9.0378144268757,9.13573816310617,9.09719648061809,9.09719648061809,9.05183468747961,9.10165794657088,9.13331316927837,9.09719648061809
31484_at,9.87435753462872,9.90150792515042,9.98432726291787,9.88392482538974,9.79908266221956,9.76146316504707,9.67412773113156,9.93288244303043,9.83315894358848
31485_at,9.24740431069292,9.14387696557527,9.1399593507891,9.0755124117127,9.17235493600345,9.14704505798916,9.06680224500094,8.90767312935908,9.15124886365408
31486_s_at,8.8497650077247,8.67466937459787,8.69870665603078,8.78357348206136,8.6884446317286,8.76003342501486,8.68106876184054,8.57468097861865,8.62143467049706
31487_at,8.80040940309529,8.5656571834246,8.69023367176568,8.64723687789627,8.61769281576888,8.73079435058466,8.6751856246857,8.8791438001389,8.60389260690114
31488_s_at,9.29105905605415,9.28564178424266,9.21288920573568,9.23040652877255,9.51359521318672,9.46603327986731,9.45698437871117,9.50717911397568,9.17294714380166
31489_at,8.25945212097098,8.13026618974371,8.35016447092347,8.23307894265786,8.32217339672365,8.25498735883966,8.28699179375022,8.2067473060557,8.24761903056238
31490_at,8.99534851128256,8.9956966256844,9.07149227463842,9.19172554219403,9.08414318368155,9.07964536051357,8.97724837814227,9.08787233407182,8.98707083168811
31491_s_at,9.29839433673973,9.07856721888487,9.04412151842939,9.18721160972917,9.21093351141866,9.05389437634162,9.14658153131593,9.26903027360654,9.25791776753253
31492_at,11.370937236332,11.2601012527434,11.5202210237140,11.0331030401579,11.4401715349487,11.0804043595528,11.3584723494537,11.9406434217909,11.1345682060468
31493_s_at,8.5305006034333,8.54778881072583,8.51631178132624,8.49319151708156,8.34058271342408,8.49299531826734,8.50677103392833,8.49053031820968,8.35099470044072
31494_at,8.56819330897342,8.44960943109271,8.41207767634058,8.37482096282902,8.58491449545138,8.41192080234813,8.30795621685743,8.3913360093185,8.44246279853547
31495_at,9.13724843334722,9.26852566480666,9.4449638847621,9.2933349799181,9.31713931050225,9.2933349799181,9.2790018661366,9.50517858009542,9.18540110389637
31496_g_at,8.74584163003959,8.64863263722558,8.6718339533119,8.74985238676511,8.76381913692958,8.65270749853905,8.78917917876715,8.79797207121809,8.68180940463606
31497_at,9.41730410932502,9.5537925375317,9.54379556593216,9.86982042603662,10.0497632262118,9.63201686133484,9.63248654246166,9.54575199297037,9.41955807876977
